time[sec],EARTH_pos_i(X)[m],EARTH_pos_i(Y)[m],EARTH_pos_i(Z)[m],EARTH_vel_i(X)[m/s],EARTH_vel_i(Y)[m/s],EARTH_vel_i(Z)[m/s],SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],SUN_vel_i(X)[m/s],SUN_vel_i(Y)[m/s],SUN_vel_i(Z)[m/s],MOON_pos_i(X)[m],MOON_pos_i(Y)[m],MOON_pos_i(Z)[m],MOON_vel_i(X)[m/s],MOON_vel_i(Y)[m/s],MOON_vel_i(Z)[m/s],omega_true_b(X)[rad/s],omega_true_b(Y)[rad/s],omega_true_b(Z)[rad/s],quaternion_true_i2b(0)[-],quaternion_true_i2b(1)[-],quaternion_true_i2b(2)[-],quaternion_true_i2b(3)[-],torque_true_b(X)[Nm],torque_true_b(Y)[Nm],torque_true_b(Z)[Nm],h_total[Nms],k_sc[J],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],sat_velocity_b(X)[m/s],sat_velocity_b(Y)[m/s],sat_velocity_b(Z)[m/s],sat_acc_i_i(X)[m/s^2],sat_acc_i_i(Y)[m/s^2],sat_acc_i_i(Z)[m/s^2],lat[rad],lon[rad],alt[m],mag_i(X)[nT],mag_i(Y)[nT],mag_i(Z)[nT],mag_b(X)[nT],mag_b(Y)[nT],mag_b(Z)[nT],sr_pressure[N/m^2],shadow coefficient,airdensity[kg/m^3],EARTH_pos_b(X)[m],EARTH_pos_b(Y)[m],EARTH_pos_b(Z)[m],EARTH_vel_b(X)[m/s],EARTH_vel_b(Y)[m/s],EARTH_vel_b(Z)[m/s],SUN_pos_b(X)[m],SUN_pos_b(Y)[m],SUN_pos_b(Z)[m],SUN_vel_b(X)[m/s],SUN_vel_b(Y)[m/s],SUN_vel_b(Z)[m/s],MOON_pos_b(X)[m],MOON_pos_b(Y)[m],MOON_pos_b(Z)[m],MOON_vel_b(X)[m/s],MOON_vel_b(Y)[m/s],MOON_vel_b(Z)[m/s],ggtorque_b(X)[Nm],ggtorque_b(Y)[Nm],ggtorque_b(Z)[Nm],srp_torque_b(X)[Nm],srp_torque_b(Y)[Nm],srp_torque_b(Z)[Nm],srp_force_b(X)[N],srp_force_b(Y)[N],srp_force_b(Z)[N],airdrag_torque_b(X)[Nm],airdrag_torque_b(Y)[Nm],airdrag_torque_b(Z)[Nm],airdrag_force_b(X)[N],airdrag_force_b(Y)[N],airdrag_force_b(Z)[N],rmm_b(X)[Am^2],rmm_b(Y)[Am^2],rmm_b(Z)[Am^2],mag_dist_torque_b(X)[Nm],mag_dist_torque_b(Y)[Nm],mag_dist_torque_b(Z)[Nm],acc_thirdbody_i(X)[m/s2],acc_thirdbody_i(Y)[m/s2],acc_thirdbody_i(Z)[m/s2],a_geop_ecef(X)[m/s2],a_geop_ecef(Y)[m/s2],a_geop_ecef(Z)[m/s2],gyro_omega1_c(X)[rad/s],gyro_omega1_c(Y)[rad/s],gyro_omega1_c(Z)[rad/s],gyro_omega2_c(X)[rad/s],gyro_omega2_c(Y)[rad/s],gyro_omega2_c(Z)[rad/s],clock_sensor[sec],
59.5,0,0,0,0,0,0,2.61772e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.98,2157.09,3.98691e+08,-3.83686e+07,-5.56176e+07,143.583,887.086,356.62,0.0491437,0.00575676,0.0371929,0.758347,0.0930294,0.5871,-0.267525,1.27925e-06,-7.59464e-07,-5.24139e-07,0.00618995,0.000191577,-1857279.077165546,-5624018.415834393,3324725.45707131,4350.65322,-4221.807571,-4691.925371,-2404.838448,6916.195141,2269.141488,-2.416199594e-06,2.929741764e-06,2.4019192e-06,0.514208,5.77462,419123,5581.1,29695.5,10214.8,6208.13,-25485.7,18145.3,4.71296e-06,1,2.68652e-12,-3.54089e+06,-2.92745e+06,5.0025e+06,-141492,369894,116322,-2.402e+10,1.40574e+11,-3.60357e+10,5.58348e+09,-8.296e+08,-6.95795e+09,6.7082e+07,2.25936e+08,3.30815e+08,6.44928e+06,1.34465e+07,-1.04978e+07,-2.6481e-23,0,-1.32405e-23,-2.21415e-08,1.38247e-09,2.0759e-08,2.61281e-07,-1.81462e-06,3.99528e-07,-4.42234e-07,-2.81992e-07,7.24226e-07,1.45511e-05,-5.78715e-05,-1.3648e-05,0.0400591,0.0399781,0.0399523,1.74362e-06,-4.78854e-07,-1.26912e-06,-0,-0,-0,0,0,0,0.0493367,0.00576052,0.0371955,0.0491372,0.00887862,0.0371955,59.11,
59.6,0,0,0,0,0,0,2.61772e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.98,2157.09,3.98691e+08,-3.83685e+07,-5.56176e+07,143.582,887.086,356.62,0.0491449,0.005756,0.0371923,0.75769,0.0929844,0.586589,-0.270506,1.28442e-06,-7.61925e-07,-5.2406e-07,0.00619001,0.000191581,-1856844.089368033,-5624440.474437594,3324256.34112139,4350.889341,-4221.092461,-4692.349282,-2380.82891,6935.796081,2234.365199,-2.417315893e-06,2.93016477e-06,2.402115755e-06,0.514128,5.77471,419123,5522.1,29823.5,10282.8,6127.52,-25573.6,18278.8,4.71296e-06,1,2.68654e-12,-3.55435e+06,-2.89033e+06,5.01453e+06,-140214,370968,114450,-2.34764e+10,1.40483e+11,-3.674e+10,5.58446e+09,-8.84526e+08,-6.95055e+09,6.7735e+07,2.27308e+08,3.2974e+08,6.50491e+06,1.33706e+07,-1.05598e+07,-2.6481e-23,2.6481e-23,0,-2.22159e-08,1.52684e-09,2.0689e-08,2.5522e-07,-1.81368e-06,4.07905e-07,-4.46395e-07,-2.77044e-07,7.23439e-07,1.43395e-05,-5.80044e-05,-1.33649e-05,0.0400121,0.0399731,0.0399777,1.75303e-06,-4.86408e-07,-1.26819e-06,-0,-0,-0,0,0,0,0.0493367,0.00576052,0.0371955,0.0491372,0.00887862,0.0371955,59.11,
59.7,0,0,0,0,0,0,2.61772e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.98,2157.09,3.98691e+08,-3.83684e+07,-5.56176e+07,143.582,887.086,356.62,0.0491462,0.00575523,0.0371918,0.757025,0.0929385,0.586073,-0.273484,1.28161e-06,-7.70258e-07,-5.07575e-07,0.00619008,0.000191585,-1856408.902903041,-5624862.631344467,3323786.993983856,4351.125502,-4220.377011,-4692.773304,-2356.728961,6955.141211,2199.508096,-2.418452018e-06,2.930358395e-06,2.402349914e-06,0.514049,5.77479,419122,5597.16,29750.3,10147.6,5929.97,-25369.8,18455.2,4.71296e-06,1,2.68656e-12,-3.56768e+06,-2.85311e+06,5.02636e+06,-138931,372028,112574,-2.29328e+10,1.40387e+11,-3.74435e+10,5.58522e+09,-9.39419e+08,-6.94289e+09,6.83937e+07,2.28672e+08,3.28659e+08,6.56029e+06,1.32942e+07,-1.06215e+07,1.32405e-23,2.64809e-23,0,-2.2289e-08,1.67124e-09,2.06178e-08,2.4916e-07,-1.81262e-06,4.16284e-07,-4.50497e-07,-2.72113e-07,7.22609e-07,1.41281e-05,-5.81328e-05,-1.30832e-05,0.0399639,0.0399541,0.0400886,1.7544e-06,-4.99817e-07,-1.2508e-06,-0,-0,-0,0,0,0,0.0493367,0.00576052,0.0371955,0.0491372,0.00887862,0.0371955,59.11,
59.8,0,0,0,0,0,0,2.61772e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.98,2157.09,3.98691e+08,-3.83684e+07,-5.56175e+07,143.582,887.086,356.62,0.0491475,0.00575445,0.0371913,0.756354,0.0928918,0.585551,-0.27646,1.27871e-06,-7.75713e-07,-5.05019e-07,0.00619014,0.000191589,-1855973.867899427,-5625284.546909079,3323317.793271508,4351.361512,-4219.661794,-4693.197095,-2332.539124,6974.230101,2164.570945,-2.41960633e-06,2.930319319e-06,2.402620356e-06,0.513969,5.77488,419122,5586.22,29776.2,10170.6,5838.81,-25334.3,18583.7,4.71296e-06,1,2.68659e-12,-3.58088e+06,-2.81578e+06,5.03801e+06,-137644,373075,110693,-2.23891e+10,1.40286e+11,-3.81462e+10,5.58578e+09,-9.94279e+08,-6.93496e+09,6.90581e+07,2.30028e+08,3.27571e+08,6.61541e+06,1.32173e+07,-1.06827e+07,-1.32405e-23,0,0,-2.23609e-08,1.81565e-09,2.05453e-08,2.43099e-07,-1.81143e-06,4.24664e-07,-4.54539e-07,-2.672e-07,7.21738e-07,1.39171e-05,-5.82567e-05,-1.28029e-05,0.0400186,0.0399838,0.0399681,1.75561e-06,-5.10329e-07,-1.2473e-06,-0,-0,-0,0,0,0,0.0493367,0.00576052,0.0371955,0.0491372,0.00887862,0.0371955,59.11,
59.9,0,0,0,0,0,0,2.61772e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.98,2157.09,3.98691e+08,-3.83683e+07,-5.56175e+07,143.582,887.086,356.62,0.0491488,0.00575367,0.0371908,0.755675,0.0928442,0.585024,-0.279433,1.27675e-06,-7.80414e-07,-4.98969e-07,0.0061902,0.000191593,-1855538.634216889,-5625706.560712466,3322848.361345618,4351.597562,-4218.946236,-4693.620997,-2308.260662,6993.06175,2129.555547,-2.42077688e-06,2.930044848e-06,2.402925227e-06,0.51389,5.77496,419121,5588.9,29770.4,10164.7,5730.32,-25256.3,18711.5,4.71296e-06,1,2.68661e-12,-3.59395e+06,-2.77834e+06,5.04948e+06,-136351,374108,108808,-2.18454e+10,1.40179e+11,-3.88481e+10,5.58613e+09,-1.0491e+09,-6.92676e+09,6.97282e+07,2.31376e+08,3.26477e+08,6.67028e+06,1.31399e+07,-1.07435e+07,0,-2.64809e-23,-1.32405e-23,-2.24316e-08,1.96005e-09,2.04716e-08,2.3704e-07,-1.81012e-06,4.33045e-07,-4.58521e-07,-2.62305e-07,7.20826e-07,1.37064e-05,-5.83761e-05,-1.2524e-05,0.0400396,0.0399655,0.0399857,1.7577e-06,-5.2007e-07,-1.24027e-06,-0,-0,-0,0,0,0,0.0493367,0.00576052,0.0371955,0.0491372,0.00887862,0.0371955,59.11,
60,0,0,0,0,0,0,2.61772e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.98,2157.09,3.98691e+08,-3.83682e+07,-5.56175e+07,143.582,887.086,356.62,0.0491501,0.00575288,0.0371903,0.754989,0.0927959,0.58449,-0.282403,1.27794e-06,-7.87605e-07,-4.91691e-07,0.00619027,0.000191597,-1855103.552018754,-5626128.333227229,3322379.075883415,4351.833462,-4218.230912,-4694.044669,-2283.894105,7011.635737,2094.462669,-2.421961959e-06,2.929531771e-06,2.40326311e-06,0.51381,5.77505,419121,5686.26,29804,10153.1,5637.61,-25163.7,18939.4,4.71296e-06,1,2.68663e-12,-3.60689e+06,-2.7408e+06,5.06076e+06,-135054,375126,106918,-2.13017e+10,1.40066e+11,-3.95492e+10,5.58626e+09,-1.10389e+09,-6.9183e+09,7.04039e+07,2.32717e+08,3.25377e+08,6.72489e+06,1.3062e+07,-1.08039e+07,0,0,0,-2.2501e-08,2.10442e-09,2.03966e-08,2.30983e-07,-1.80868e-06,4.41425e-07,-4.62442e-07,-2.57429e-07,7.19871e-07,1.34961e-05,-5.8491e-05,-1.22468e-05,0.0400202,0.039893,0.040031,1.76288e-06,-5.32281e-07,-1.23196e-06,-0,-0,-0,0,0,0,0.0493367,0.00576052,0.0371955,0.0491372,0.00887862,0.0371955,59.11,
60.1,0,0,0,0,0,0,2.61772e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.98,2157.09,3.98691e+08,-3.83681e+07,-5.56174e+07,143.581,887.086,356.62,0.0491513,0.0057521,0.0371898,0.754296,0.0927467,0.583951,-0.28537,1.27496e-06,-7.82414e-07,-4.91954e-07,0.00619033,0.000191601,-1854668.271137286,-5626550.203909051,3321909.559189321,4352.069401,-4217.515246,-4694.468451,-2259.440725,7029.951089,2059.294118,-2.423159557e-06,2.92877749e-06,2.403632063e-06,0.51373,5.77513,419120,5568.2,29739.6,10272,5621.3,-25131.4,18915,4.71296e-06,1,2.68666e-12,-3.6197e+06,-2.70317e+06,5.07184e+06,-133752,376131,105025,-2.0758e+10,1.39949e+11,-4.02495e+10,5.58619e+09,-1.15863e+09,-6.90956e+09,7.10853e+07,2.3405e+08,3.2427e+08,6.77923e+06,1.29836e+07,-1.08639e+07,1.32404e-23,0,0,-2.25692e-08,2.24875e-09,2.03204e-08,2.24928e-07,-1.80712e-06,4.49802e-07,-4.66303e-07,-2.52573e-07,7.18876e-07,1.32862e-05,-5.86013e-05,-1.19711e-05,0.0400335,0.0400354,0.0400518,1.76383e-06,-5.3209e-07,-1.23115e-06,-0,-0,-0,0,0,0,0.0513295,0.00575288,0.0371903,0.0491501,0.00605574,0.0371903,60.11,
60.2,0,0,0,0,0,0,2.61772e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.98,2157.09,3.98691e+08,-3.8368e+07,-5.56174e+07,143.581,887.086,356.62,0.0491526,0.00575131,0.0371893,0.753596,0.0926967,0.583407,-0.288335,1.27127e-06,-7.86317e-07,-4.83185e-07,0.0061904,0.000191605,-1854233.141766752,-5626971.833352492,3321440.189001171,4352.305191,-4216.799815,-4694.892003,-2234.901059,7048.007394,2024.050666,-2.424367897e-06,2.92777891e-06,2.404030579e-06,0.513651,5.77521,419120,5561.68,29771.8,10261.9,5499.39,-25085,19055,4.71296e-06,1,2.68668e-12,-3.63238e+06,-2.66543e+06,5.08274e+06,-132445,377123,103127,-2.02144e+10,1.39825e+11,-4.09488e+10,5.58591e+09,-1.21333e+09,-6.90056e+09,7.17722e+07,2.35374e+08,3.23157e+08,6.83333e+06,1.29047e+07,-1.09235e+07,0,2.64809e-23,1.32404e-23,-2.26361e-08,2.39302e-09,2.02431e-08,2.18876e-07,-1.80543e-06,4.58177e-07,-4.70101e-07,-2.47737e-07,7.17839e-07,1.30768e-05,-5.87071e-05,-1.1697e-05,0.0399289,0.0399406,0.0399816,1.76401e-06,-5.40972e-07,-1.22127e-06,-0,-0,-0,0,0,0,0.0513295,0.00575288,0.0371903,0.0491501,0.00605574,0.0371903,60.11,
60.3,0,0,0,0,0,0,2.61772e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.98,2157.09,3.98691e+08,-3.83679e+07,-5.56173e+07,143.581,887.086,356.62,0.0491539,0.00575052,0.0371889,0.752888,0.0926459,0.582857,-0.291298,1.2709e-06,-7.94076e-07,-4.80844e-07,0.00619046,0.000191609,-1853797.813708486,-5627393.560891267,3320970.587562806,4352.541019,-4216.084042,-4695.315666,-2210.276387,7065.803708,1988.734127,-2.425584905e-06,2.926533536e-06,2.404456627e-06,0.513571,5.7753,419119,5527.52,29809.8,10247.1,5363.63,-25053.8,19176,4.71296e-06,1,2.6867e-12,-3.64492e+06,-2.62759e+06,5.09345e+06,-131133,378100,101225,-1.96709e+10,1.39696e+11,-4.16472e+10,5.58542e+09,-1.26799e+09,-6.89129e+09,7.24647e+07,2.36691e+08,3.22039e+08,6.88715e+06,1.28253e+07,-1.09827e+07,0,0,-1.32404e-23,-2.27017e-08,2.53721e-09,2.01645e-08,2.12828e-07,-1.80362e-06,4.66549e-07,-4.73837e-07,-2.42923e-07,7.16761e-07,1.28678e-05,-5.88082e-05,-1.14245e-05,0.0400535,0.0399502,0.0399681,1.76744e-06,-5.5369e-07,-1.21777e-06,-0,-0,-0,0,0,0,0.0513295,0.00575288,0.0371903,0.0491501,0.00605574,0.0371903,60.11,
60.4,0,0,0,0,0,0,2.61772e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.98,2157.09,3.98691e+08,-3.83678e+07,-5.56173e+07,143.581,887.086,356.62,0.0491551,0.00574972,0.0371884,0.752173,0.0925943,0.582301,-0.294257,1.26603e-06,-7.94389e-07,-4.73721e-07,0.00619053,0.000191613,-1853362.637194717,-5627815.047235102,3320501.132680238,4352.776698,-4215.368503,-4695.739098,-2185.567247,7083.33963,1953.345279,-2.426808747e-06,2.925038387e-06,2.40490861e-06,0.513492,5.77538,419119,5546.98,29747.2,10283,5311.38,-24930.6,19278.4,4.71296e-06,1,2.68673e-12,-3.65733e+06,-2.58966e+06,5.10398e+06,-129817,379063,99319.3,-1.91275e+10,1.39562e+11,-4.23447e+10,5.58471e+09,-1.3226e+09,-6.88175e+09,7.31627e+07,2.37999e+08,3.20914e+08,6.94072e+06,1.27454e+07,-1.10414e+07,0,0,1.32404e-23,-2.2766e-08,2.6813e-09,2.00847e-08,2.06785e-07,-1.80169e-06,4.74915e-07,-4.77511e-07,-2.38131e-07,7.15642e-07,1.26594e-05,-5.89048e-05,-1.11537e-05,0.0399992,0.03996,0.0399485,1.76631e-06,-5.58939e-07,-1.20945e-06,-0,-0,-0,0,0,0,0.0513295,0.00575288,0.0371903,0.0491501,0.00605574,0.0371903,60.11,
60.5,0,0,0,0,0,0,2.61772e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.98,2157.09,3.98691e+08,-3.83677e+07,-5.56173e+07,143.58,887.086,356.62,0.0491564,0.00574893,0.0371879,0.751451,0.0925418,0.58174,-0.297214,1.26095e-06,-7.93984e-07,-4.64657e-07,0.00619059,0.000191617,-1852927.261981799,-5628236.631609354,3320031.446521544,4353.012416,-4214.652623,-4696.162641,-2160.774928,7100.61424,1917.885945,-2.428037287e-06,2.923291075e-06,2.405384413e-06,0.513412,5.77547,419118,5514.43,29657.8,10282.3,5215.3,-24798.2,19327.9,4.71296e-06,1,2.68675e-12,-3.66961e+06,-2.55162e+06,5.11431e+06,-128496,380012,97409.6,-1.85842e+10,1.39422e+11,-4.30412e+10,5.5838e+09,-1.37716e+09,-6.87194e+09,7.38663e+07,2.393e+08,3.19783e+08,6.99401e+06,1.2665e+07,-1.10998e+07,-1.32404e-23,0,0,-2.2829e-08,2.82529e-09,2.00037e-08,2.00747e-07,-1.79963e-06,4.83276e-07,-4.8112e-07,-2.33362e-07,7.14482e-07,1.24515e-05,-5.89967e-05,-1.08847e-05,0.0399508,0.0399659,0.0400205,1.7649e-06,-5.63448e-07,-1.19914e-06,-0,-0,-0,0,0,0,0.0513295,0.00575288,0.0371903,0.0491501,0.00605574,0.0371903,60.11,
60.6,0,0,0,0,0,0,2.61772e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.98,2157.09,3.98691e+08,-3.83677e+07,-5.56173e+07,143.58,887.086,356.62,0.0491577,0.00574813,0.0371875,0.750722,0.0924886,0.581173,-0.300167,1.25755e-06,-7.98422e-07,-4.64443e-07,0.00619066,0.000191621,-1852492.038343406,-5628657.974835537,3319561.906964702,4353.247984,-4213.936977,-4696.585953,-2135.899972,7117.627151,1882.356906,-2.429268632e-06,2.921288744e-06,2.405882352e-06,0.513332,5.77555,419118,5564.25,29652.6,10355.2,5196.22,-24718.5,19479.9,4.71296e-06,1,2.68677e-12,-3.68175e+06,-2.5135e+06,5.12445e+06,-127171,380948,95496,-1.8041e+10,1.39277e+11,-4.37367e+10,5.58268e+09,-1.43167e+09,-6.86187e+09,7.45753e+07,2.40592e+08,3.18646e+08,7.04704e+06,1.25842e+07,-1.11577e+07,0,2.64808e-23,1.32404e-23,-2.28908e-08,2.96915e-09,1.99216e-08,1.94714e-07,-1.79745e-06,4.9163e-07,-4.84666e-07,-2.28615e-07,7.13282e-07,1.22441e-05,-5.90841e-05,-1.06174e-05,0.0400638,0.0398999,0.0399643,1.7651e-06,-5.72776e-07,-1.19765e-06,-0,-0,-0,0,0,0,0.0513295,0.00575288,0.0371903,0.0491501,0.00605574,0.0371903,60.11,
60.7,0,0,0,0,0,0,2.61772e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.98,2157.09,3.98691e+08,-3.83675e+07,-5.56172e+07,143.58,887.086,356.62,0.0491589,0.00574733,0.037187,0.749985,0.0924345,0.580601,-0.303118,1.25918e-06,-8.0352e-07,-4.58668e-07,0.00619072,0.000191625,-1852056.616001491,-5629079.416020408,3319092.136113428,4353.483591,-4213.220989,-4697.009377,-2110.94368,7134.377469,1846.759992,-2.430500592e-06,2.919029113e-06,2.406400232e-06,0.513253,5.77564,419117,5605.34,29654,10352.1,5102.66,-24621.6,19639,4.71296e-06,1,2.6868e-12,-3.69376e+06,-2.47528e+06,5.1344e+06,-125841,381869,93578.7,-1.7498e+10,1.39127e+11,-4.44312e+10,5.58135e+09,-1.48613e+09,-6.85153e+09,7.52898e+07,2.41876e+08,3.17503e+08,7.0998e+06,1.25029e+07,-1.12152e+07,-1.32404e-23,2.64808e-23,0,-2.29512e-08,3.11287e-09,1.98383e-08,1.88689e-07,-1.79514e-06,4.99976e-07,-4.88148e-07,-2.23893e-07,7.12041e-07,1.20373e-05,-5.91667e-05,-1.0352e-05,0.0400443,0.0400954,0.0399181,1.77028e-06,-5.8274e-07,-1.19055e-06,-0,-0,-0,0,0,0,0.0513295,0.00575288,0.0371903,0.0491501,0.00605574,0.0371903,60.11,
60.8,0,0,0,0,0,0,2.61772e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.98,2157.09,3.98691e+08,-3.83674e+07,-5.56172e+07,143.58,887.086,356.62,0.0491602,0.00574651,0.0371866,0.749242,0.0923795,0.580023,-0.306066,1.26821e-06,-8.16301e-07,-4.51208e-07,0.00619079,0.000191629,-1851621.345257093,-5629500.616110881,3318622.511902461,4353.719048,-4212.505236,-4697.432569,-2085.906594,7150.864821,1811.09598,-2.431731213e-06,2.916509454e-06,2.406936286e-06,0.513173,5.77572,419117,5714.35,29824.1,10292.2,4941.73,-24605.1,19955.6,4.71296e-06,1,2.68682e-12,-3.70564e+06,-2.43697e+06,5.14416e+06,-124506,382776,91657.6,-1.69552e+10,1.3897e+11,-4.51247e+10,5.57981e+09,-1.54053e+09,-6.84093e+09,7.60097e+07,2.43152e+08,3.16354e+08,7.15228e+06,1.24211e+07,-1.12722e+07,0,0,1.32404e-23,-2.30103e-08,3.25642e-09,1.97539e-08,1.82671e-07,-1.79272e-06,5.08313e-07,-4.91564e-07,-2.19196e-07,7.1076e-07,1.18312e-05,-5.92448e-05,-1.00884e-05,0.0399985,0.0399768,0.0400332,1.78278e-06,-6.00361e-07,-1.18172e-06,-0,-0,-0,0,0,0,0.0513295,0.00575288,0.0371903,0.0491501,0.00605574,0.0371903,60.11,
60.9,0,0,0,0,0,0,2.61773e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.98,2157.09,3.98691e+08,-3.83674e+07,-5.56171e+07,143.579,887.086,356.62,0.0491614,0.00574569,0.0371861,0.748491,0.0923238,0.579439,-0.309012,1.25445e-06,-8.1779e-07,-4.38633e-07,0.00619085,0.000191633,-1851185.875801286,-5629921.914091711,3318152.656374973,4353.954545,-4211.789141,-4697.855873,-2060.790019,7167.088342,1775.366709,-2.432958252e-06,2.913727601e-06,2.407488237e-06,0.513094,5.77581,419116,5504.15,29725.3,10188.1,4698.69,-24513.5,19867.1,4.71296e-06,1,2.68684e-12,-3.71738e+06,-2.39857e+06,5.15373e+06,-123168,383669,89732.9,-1.64126e+10,1.38809e+11,-4.5817e+10,5.57806e+09,-1.59488e+09,-6.83006e+09,7.6735e+07,2.4442e+08,3.15199e+08,7.20449e+06,1.23388e+07,-1.13288e+07,0,0,0,-2.30681e-08,3.39979e-09,1.96683e-08,1.76661e-07,-1.79017e-06,5.1664e-07,-4.94915e-07,-2.14524e-07,7.09439e-07,1.16258e-05,-5.93181e-05,-9.82667e-06,0.0399937,0.0398744,0.039988,1.77243e-06,-6.06666e-07,-1.16774e-06,-0,-0,-0,0,0,0,0.0513295,0.00575288,0.0371903,0.0491501,0.00605574,0.0371903,60.11,
61,0,0,0,0,0,0,2.61773e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.98,2157.1,3.98691e+08,-3.83673e+07,-5.56171e+07,143.579,887.086,356.62,0.0491627,0.00574488,0.0371857,0.747733,0.0922672,0.57885,-0.311954,1.25149e-06,-8.16646e-07,-4.34154e-07,0.00619092,0.000191637,-1850750.557980049,-5630342.971018225,3317682.947541405,4354.189892,-4211.07328,-4698.278946,-2035.594499,7183.047665,1739.572968,-2.434179706e-06,2.910680953e-06,2.408054239e-06,0.513014,5.77589,419116,5523.58,29682.4,10264.4,4682.33,-24416.3,19970.8,4.71296e-06,1,2.68687e-12,-3.72898e+06,-2.36008e+06,5.16311e+06,-121825,384548,87804.7,-1.58702e+10,1.38642e+11,-4.65083e+10,5.5761e+09,-1.64917e+09,-6.81893e+09,7.74657e+07,2.45679e+08,3.14039e+08,7.25642e+06,1.22561e+07,-1.1385e+07,0,0,1.32404e-23,-2.31246e-08,3.54297e-09,1.95816e-08,1.70659e-07,-1.7875e-06,5.24957e-07,-4.98199e-07,-2.09879e-07,7.08078e-07,1.1421e-05,-5.93868e-05,-9.56688e-06,0.0399301,0.0399096,0.0399646,1.77281e-06,-6.1031e-07,-1.16181e-06,-0,-0,-0,0,0,0,0.0513295,0.00575288,0.0371903,0.0491501,0.00605574,0.0371903,60.11,
61.1,0,0,0,0,0,0,2.61773e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.99,2157.1,3.98691e+08,-3.83672e+07,-5.56171e+07,143.579,887.086,356.62,0.0491639,0.00574405,0.0371853,0.746968,0.0922099,0.578255,-0.314893,1.24928e-06,-8.24337e-07,-4.28003e-07,0.00619099,0.000191641,-1850315.041436021,-5630764.125770161,3317213.007365459,4354.425278,-4210.357078,-4698.702129,-2010.321353,7198.741954,1703.716601,-2.435393277e-06,2.907367464e-06,2.40863194e-06,0.512934,5.77598,419115,5671.36,29662.7,10265.5,4631.8,-24246.1,20201.3,4.71296e-06,1,2.68689e-12,-3.74045e+06,-2.32151e+06,5.1723e+06,-120478,385412,85873,-1.5328e+10,1.3847e+11,-4.71984e+10,5.57394e+09,-1.70339e+09,-6.80753e+09,7.82017e+07,2.4693e+08,3.12873e+08,7.30807e+06,1.21729e+07,-1.14408e+07,0,0,0,-2.31797e-08,3.68594e-09,1.94937e-08,1.64668e-07,-1.78471e-06,5.33262e-07,-5.01418e-07,-2.0526e-07,7.06678e-07,1.1217e-05,-5.94508e-05,-9.30905e-06,0.0399802,0.0399002,0.0399174,1.77388e-06,-6.22763e-07,-1.15417e-06,-0,-0,-0,0,0,0,0.0514123,0.00574488,0.0371857,0.0491627,0.00552286,0.0371857,61.11,
61.2,0,0,0,0,0,0,2.61773e+10,-1.32807e+11,-5.75722e+10,29801.5,4976.99,2157.1,3.98691e+08,-3.83671e+07,-5.5617e+07,143.579,887.086,356.62,0.0491652,0.00574322,0.0371848,0.746196,0.0921517,0.577654,-0.317829,1.25365e-06,-8.28404e-07,-4.30459e-07,0.00619105,0.000191646,-1849879.676556568,-5631185.039514674,3316743.213929462,4354.660513,-4209.641111,-4699.125083,-1984.971132,7214.170855,1667.798396,-2.436596913e-06,2.903784667e-06,2.409219417e-06,0.512855,5.77606,419115,5546.79,29746.6,10318.1,4520.47,-24311,20264,4.71296e-06,1,2.68691e-12,-3.75179e+06,-2.28285e+06,5.18129e+06,-119126,386262,83937.8,-1.47861e+10,1.38292e+11,-4.78874e+10,5.57156e+09,-1.75755e+09,-6.79587e+09,7.89431e+07,2.48172e+08,3.11701e+08,7.35944e+06,1.20892e+07,-1.14961e+07,0,0,0,-2.32335e-08,3.82868e-09,1.94048e-08,1.58686e-07,-1.78179e-06,5.41554e-07,-5.04569e-07,-2.00669e-07,7.05238e-07,1.10137e-05,-5.95101e-05,-9.05322e-06,0.0400791,0.0399824,0.0399512,1.78146e-06,-6.31564e-07,-1.1551e-06,-0,-0,-0,0,0,0,0.0514123,0.00574488,0.0371857,0.0491627,0.00552286,0.0371857,61.11,
