time[sec],EARTH_pos_i(X)[m],EARTH_pos_i(Y)[m],EARTH_pos_i(Z)[m],EARTH_vel_i(X)[m/s],EARTH_vel_i(Y)[m/s],EARTH_vel_i(Z)[m/s],SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],SUN_vel_i(X)[m/s],SUN_vel_i(Y)[m/s],SUN_vel_i(Z)[m/s],MOON_pos_i(X)[m],MOON_pos_i(Y)[m],MOON_pos_i(Z)[m],MOON_vel_i(X)[m/s],MOON_vel_i(Y)[m/s],MOON_vel_i(Z)[m/s],omega_true_b(X)[rad/s],omega_true_b(Y)[rad/s],omega_true_b(Z)[rad/s],quaternion_true_i2b(0)[-],quaternion_true_i2b(1)[-],quaternion_true_i2b(2)[-],quaternion_true_i2b(3)[-],torque_true_b(X)[Nm],torque_true_b(Y)[Nm],torque_true_b(Z)[Nm],h_total[Nms],k_sc[J],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],sat_velocity_b(X)[m/s],sat_velocity_b(Y)[m/s],sat_velocity_b(Z)[m/s],sat_acc_i_i(X)[m/s^2],sat_acc_i_i(Y)[m/s^2],sat_acc_i_i(Z)[m/s^2],lat[rad],lon[rad],alt[m],mag_i(X)[nT],mag_i(Y)[nT],mag_i(Z)[nT],mag_b(X)[nT],mag_b(Y)[nT],mag_b(Z)[nT],sr_pressure[N/m^2],shadow coefficient,airdensity[kg/m^3],EARTH_pos_b(X)[m],EARTH_pos_b(Y)[m],EARTH_pos_b(Z)[m],EARTH_vel_b(X)[m/s],EARTH_vel_b(Y)[m/s],EARTH_vel_b(Z)[m/s],SUN_pos_b(X)[m],SUN_pos_b(Y)[m],SUN_pos_b(Z)[m],SUN_vel_b(X)[m/s],SUN_vel_b(Y)[m/s],SUN_vel_b(Z)[m/s],MOON_pos_b(X)[m],MOON_pos_b(Y)[m],MOON_pos_b(Z)[m],MOON_vel_b(X)[m/s],MOON_vel_b(Y)[m/s],MOON_vel_b(Z)[m/s],ggtorque_b(X)[Nm],ggtorque_b(Y)[Nm],ggtorque_b(Z)[Nm],srp_torque_b(X)[Nm],srp_torque_b(Y)[Nm],srp_torque_b(Z)[Nm],srp_force_b(X)[N],srp_force_b(Y)[N],srp_force_b(Z)[N],airdrag_torque_b(X)[Nm],airdrag_torque_b(Y)[Nm],airdrag_torque_b(Z)[Nm],airdrag_force_b(X)[N],airdrag_force_b(Y)[N],airdrag_force_b(Z)[N],rmm_b(X)[Am^2],rmm_b(Y)[Am^2],rmm_b(Z)[Am^2],mag_dist_torque_b(X)[Nm],mag_dist_torque_b(Y)[Nm],mag_dist_torque_b(Z)[Nm],acc_thirdbody_i(X)[m/s2],acc_thirdbody_i(Y)[m/s2],acc_thirdbody_i(Z)[m/s2],a_geop_ecef(X)[m/s2],a_geop_ecef(Y)[m/s2],a_geop_ecef(Z)[m/s2],gyro_omega1_c(X)[rad/s],gyro_omega1_c(Y)[rad/s],gyro_omega1_c(Z)[rad/s],gyro_omega2_c(X)[rad/s],gyro_omega2_c(Y)[rad/s],gyro_omega2_c(Z)[rad/s],clock_sensor[sec],
32.9,0,0,0,0,0,0,2.61764e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.83,2157.03,3.98687e+08,-3.83922e+07,-5.56271e+07,143.648,887.08,356.611,0.0418947,0.00604834,0.036855,0.594704,0.0831117,0.526697,0.601673,4.5627e-07,1.02025e-06,-1.4755e-06,0.00561252,0.000157502,-1972153.759595155,-5509204.752467369,3448011.742492991,4285.877416,-4410.12919,-4577.034987,-3791.864533,-4812.72924,4607.237197,-2.476806261e-06,2.478321349e-06,2.57118738e-06,0.535236,5.75176,419265,6746.91,30723.5,8628.72,29972.5,-4572.62,-12027.2,4.71295e-06,1,2.68003e-12,3.08904e+06,-5.24525e+06,-3.01241e+06,-172953,-235418,232540,-1.16168e+11,-2.62222e+10,8.63363e+10,-1.45188e+09,7.90605e+09,4.47688e+08,1.18752e+08,-2.53957e+08,2.94114e+08,-1.10181e+07,7.94691e+06,1.13033e+07,0,0,0,1.46379e-08,-2.74331e-08,1.27952e-08,1.59947e-06,3.19942e-07,-1.14385e-06,7.39659e-07,-6.33075e-07,-1.06584e-07,2.76493e-05,3.83077e-05,-3.56582e-05,0.0400078,0.0399958,0.0400226,-2.98027e-07,1.68076e-06,-1.38171e-06,-0,-0,-0,0,0,0,0.0423183,0.00603895,0.0368683,0.0418908,0.00688893,0.0368683,32.11,
33,0,0,0,0,0,0,2.61764e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.83,2157.03,3.98687e+08,-3.83921e+07,-5.56271e+07,143.648,887.08,356.611,0.0418952,0.00604936,0.0368535,0.595956,0.0833008,0.527809,0.599429,4.56035e-07,1.01633e-06,-1.47279e-06,0.00561247,0.000157499,-1971725.247345484,-5509645.640061017,3447554.112458212,4286.128138,-4409.428692,-4577.47461,-3811.944637,-4780.051417,4624.653084,-2.475109993e-06,2.483473731e-06,2.566990673e-06,0.535157,5.75185,419264,6607.96,30753.4,8578.22,29898,-4707.45,-12123.3,4.71295e-06,1,2.68006e-12,3.07186e+06,-5.2687e+06,-2.98898e+06,-173940,-233833,233395,-1.16315e+11,-2.5432e+10,8.63742e+10,-1.42282e+09,7.91308e+09,4.13883e+08,1.17639e+08,-2.53158e+08,2.95248e+08,-1.09948e+07,8.03485e+06,1.1263e+07,0,0,0,1.45126e-08,-2.74059e-08,1.28933e-08,1.59858e-06,3.09247e-07,-1.14201e-06,7.38251e-07,-6.36946e-07,-1.01305e-07,2.78465e-05,3.7977e-05,-3.5848e-05,0.039944,0.0400143,0.0400169,-2.96729e-07,1.68068e-06,-1.38438e-06,-0,-0,-0,0,0,0,0.0423183,0.00603895,0.0368683,0.0418908,0.00688893,0.0368683,32.11,
33.1,0,0,0,0,0,0,2.61764e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.83,2157.03,3.98687e+08,-3.8392e+07,-5.5627e+07,143.647,887.08,356.611,0.0418956,0.00605037,0.0368521,0.597203,0.0834893,0.528917,0.597181,4.68087e-07,1.01101e-06,-1.47569e-06,0.00561242,0.000157496,-1971296.537580396,-5510086.63499004,3447096.254293468,4286.378907,-4408.727856,-4577.914352,-3831.916354,-4747.230704,4641.922335,-2.473428338e-06,2.488626829e-06,2.562835746e-06,0.535079,5.75194,419264,6746.76,30742,8689.18,29997.6,-4850.3,-11946.3,4.71295e-06,1,2.68009e-12,3.05458e+06,-5.29198e+06,-2.96547e+06,-174922,-232242,234244,-1.1646e+11,-2.46412e+10,8.64087e+10,-1.39372e+09,7.91987e+09,3.80066e+08,1.16529e+08,-2.5235e+08,2.96377e+08,-1.09711e+07,8.12252e+06,1.12224e+07,-2.64838e-23,0,-2.64838e-23,1.4387e-08,-2.7377e-08,1.299e-08,1.5976e-06,2.98601e-07,-1.1401e-06,7.36811e-07,-6.40787e-07,-9.60238e-08,2.80427e-05,3.76451e-05,-3.6036e-05,0.0400207,0.0399548,0.040039,-2.83111e-07,1.67917e-06,-1.39266e-06,-0,-0,-0,0,0,0,0.0438308,0.00604936,0.0368535,0.0418952,0.00736898,0.0368535,33.11,
33.2,0,0,0,0,0,0,2.61764e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.83,2157.03,3.98687e+08,-3.8392e+07,-5.5627e+07,143.647,887.08,356.611,0.0418961,0.00605137,0.0368506,0.598445,0.0836772,0.530021,0.594927,4.71948e-07,1.00271e-06,-1.47533e-06,0.00561237,0.000157493,-1970867.975186757,-5510527.382484433,3446638.536334868,4286.629521,-4408.027246,-4578.353858,-3851.779403,-4714.267551,4659.044729,-2.471761991e-06,2.493777667e-06,2.558724138e-06,0.535,5.75203,419263,6693.31,30699.9,8658.26,29916.5,-4995.65,-11928.7,4.71295e-06,1,2.68011e-12,3.03721e+06,-5.3151e+06,-2.94187e+06,-175898,-230644,235086,-1.16602e+11,-2.38496e+10,8.64398e+10,-1.36458e+09,7.9264e+09,3.4624e+08,1.15422e+08,-2.51533e+08,2.97502e+08,-1.09471e+07,8.20993e+06,1.11813e+07,0,-1.32419e-23,0,1.42612e-08,-2.73464e-08,1.30852e-08,1.59653e-06,2.88005e-07,-1.13811e-06,7.3534e-07,-6.44598e-07,-9.07415e-08,2.82377e-05,3.73119e-05,-3.62221e-05,0.0400043,0.040039,0.0400267,-2.77653e-07,1.67466e-06,-1.39768e-06,-0,-0,-0,0,0,0,0.0438308,0.00604936,0.0368535,0.0418952,0.00736898,0.0368535,33.11,
33.3,0,0,0,0,0,0,2.61764e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.83,2157.03,3.98687e+08,-3.83919e+07,-5.5627e+07,143.647,887.08,356.611,0.0418966,0.00605238,0.0368491,0.599683,0.0838646,0.531121,0.59267,4.83433e-07,1.00119e-06,-1.47647e-06,0.00561232,0.000157491,-1970439.215285751,-5510968.237228794,3446180.590241084,4286.880181,-4407.326298,-4578.793483,-3871.532885,-4681.163505,4676.01945,-2.470111315e-06,2.498924035e-06,2.554656788e-06,0.534921,5.75211,419263,6741.26,30730.3,8600.71,29916.8,-5235.75,-11888.6,4.71295e-06,1,2.68014e-12,3.01973e+06,-5.33807e+06,-2.91819e+06,-176869,-229038,235921,-1.1674e+11,-2.30575e+10,8.64674e+10,-1.33539e+09,7.93269e+09,3.12405e+08,1.14317e+08,-2.50707e+08,2.98623e+08,-1.09227e+07,8.29707e+06,1.114e+07,0,0,0,1.41351e-08,-2.73141e-08,1.31791e-08,1.59537e-06,2.77461e-07,-1.13604e-06,7.33838e-07,-6.4838e-07,-8.54587e-08,2.84316e-05,3.69774e-05,-3.64064e-05,0.0400762,0.0399228,0.0401255,-2.6454e-07,1.67688e-06,-1.40419e-06,-0,-0,-0,0,0,0,0.0438308,0.00604936,0.0368535,0.0418952,0.00736898,0.0368535,33.11,
33.4,0,0,0,0,0,0,2.61764e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.83,2157.03,3.98687e+08,-3.83917e+07,-5.56269e+07,143.647,887.08,356.611,0.0418971,0.00605337,0.0368476,0.600916,0.0840514,0.532217,0.590407,4.83782e-07,9.97255e-07,-1.47827e-06,0.00561227,0.000157488,-1970010.430299132,-5511409.021879659,3445722.600160519,4287.130786,-4406.625294,-4579.23305,-3891.176372,-4647.919298,4692.846132,-2.468476953e-06,2.504062919e-06,2.550635167e-06,0.534843,5.7522,419262,6698.98,30740,8706.74,29950.7,-5291.27,-11857.1,4.71295e-06,1,2.68016e-12,3.00217e+06,-5.36087e+06,-2.89442e+06,-177835,-227426,236748,-1.16876e+11,-2.22647e+10,8.64917e+10,-1.30616e+09,7.93873e+09,2.78562e+08,1.13214e+08,-2.49872e+08,2.9974e+08,-1.0898e+07,8.38394e+06,1.10983e+07,0,0,-2.64838e-23,1.40087e-08,-2.72801e-08,1.32715e-08,1.59412e-06,2.66969e-07,-1.1339e-06,7.32306e-07,-6.5213e-07,-8.0176e-08,2.86243e-05,3.66419e-05,-3.65887e-05,0.0400094,0.0400546,0.0401416,-2.62532e-07,1.67666e-06,-1.41136e-06,-0,-0,-0,0,0,0,0.0438308,0.00604936,0.0368535,0.0418952,0.00736898,0.0368535,33.11,
33.5,0,0,0,0,0,0,2.61764e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.83,2157.03,3.98688e+08,-3.83917e+07,-5.56269e+07,143.646,887.08,356.611,0.0418976,0.00605436,0.0368462,0.602144,0.0842376,0.533308,0.58814,4.93426e-07,9.83571e-07,-1.47694e-06,0.00561222,0.000157485,-1969581.792751344,-5511849.559142292,3445264.75037883,4287.381236,-4405.924516,-4579.672381,-3910.709432,-4614.535662,4709.524411,-2.466859283e-06,2.509191876e-06,2.546660293e-06,0.534764,5.75229,419261,6719.66,30646.8,8636.86,29841,-5491.03,-11761.8,4.71295e-06,1,2.68019e-12,2.9845e+06,-5.38351e+06,-2.87057e+06,-178796,-225807,237568,-1.17009e+11,-2.14714e+10,8.65125e+10,-1.2769e+09,7.94452e+09,2.44711e+08,1.12113e+08,-2.49029e+08,3.00853e+08,-1.0873e+07,8.47053e+06,1.10562e+07,0,-1.32419e-23,2.64838e-23,1.3882e-08,-2.72445e-08,1.33625e-08,1.59278e-06,2.56532e-07,-1.13167e-06,7.30744e-07,-6.5585e-07,-7.4894e-08,2.88158e-05,3.63052e-05,-3.67692e-05,0.0400072,0.0400698,0.0400827,-2.512e-07,1.66667e-06,-1.4154e-06,-0,-0,-0,0,0,0,0.0438308,0.00604936,0.0368535,0.0418952,0.00736898,0.0368535,33.11,
33.6,0,0,0,0,0,0,2.61764e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.83,2157.03,3.98688e+08,-3.83916e+07,-5.56269e+07,143.646,887.08,356.611,0.0418981,0.00605534,0.0368447,0.603368,0.0844232,0.534396,0.585868,5.00026e-07,9.82092e-07,-1.47687e-06,0.00561217,0.000157482,-1969152.957654586,-5512290.203581936,3444806.67239685,4287.631732,-4405.223399,-4580.111831,-3930.131182,-4581.014161,4726.053491,-2.465258662e-06,2.514308447e-06,2.542733147e-06,0.534686,5.75237,419261,6757.63,30702.9,8742.55,29941.7,-5602.27,-11699.5,4.71295e-06,1,2.68021e-12,2.96675e+06,-5.40599e+06,-2.84663e+06,-179751,-224181,238381,-1.17139e+11,-2.06775e+10,8.65299e+10,-1.24759e+09,7.95006e+09,2.10855e+08,1.11015e+08,-2.48176e+08,3.01962e+08,-1.08476e+07,8.55686e+06,1.10138e+07,0,-1.32419e-23,0,1.37552e-08,-2.72072e-08,1.3452e-08,1.59135e-06,2.46149e-07,-1.12937e-06,7.29151e-07,-6.59538e-07,-6.96133e-08,2.90061e-05,3.59675e-05,-3.69476e-05,0.0399888,0.039967,0.0401109,-2.4288e-07,1.66884e-06,-1.42071e-06,-0,-0,-0,0,0,0,0.0438308,0.00604936,0.0368535,0.0418952,0.00736898,0.0368535,33.11,
33.7,0,0,0,0,0,0,2.61764e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.83,2157.03,3.98688e+08,-3.83915e+07,-5.56268e+07,143.646,887.08,356.611,0.0418986,0.00605631,0.0368432,0.604586,0.0846083,0.535479,0.583592,5.04189e-07,9.77e-07,-1.4797e-06,0.00561212,0.00015748,-1968724.270031175,-5512730.600674967,3444348.734764481,4287.882073,-4404.522509,-4580.551046,-3949.441348,-4547.355258,4742.433161,-2.463675646e-06,2.519409568e-06,2.538855101e-06,0.534607,5.75246,419260,6684.03,30775.8,8593.29,29868.9,-5863.72,-11795.7,4.71295e-06,1,2.68024e-12,2.9489e+06,-5.4283e+06,-2.82262e+06,-180701,-222549,239186,-1.17266e+11,-1.98831e+10,8.65439e+10,-1.21824e+09,7.95536e+09,1.76994e+08,1.0992e+08,-2.47315e+08,3.03066e+08,-1.08219e+07,8.6429e+06,1.0971e+07,0,1.32419e-23,-2.64838e-23,1.36281e-08,-2.71682e-08,1.35401e-08,1.58983e-06,2.35823e-07,-1.12698e-06,7.27528e-07,-6.63194e-07,-6.43346e-08,2.91952e-05,3.56287e-05,-3.71241e-05,0.0399579,0.0399948,0.0400427,-2.36968e-07,1.66736e-06,-1.4289e-06,-0,-0,-0,0,0,0,0.0438308,0.00604936,0.0368535,0.0418952,0.00736898,0.0368535,33.11,
33.8,0,0,0,0,0,0,2.61764e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.83,2157.03,3.98688e+08,-3.83914e+07,-5.56268e+07,143.646,887.08,356.611,0.0418991,0.00605728,0.0368417,0.6058,0.0847928,0.536557,0.581311,5.10211e-07,9.69384e-07,-1.47925e-06,0.00561207,0.000157477,-1968295.38484954,-5513171.104877395,3443890.568908143,4288.132461,-4403.82128,-4580.990379,-3968.639059,-4513.560531,4758.662635,-2.462110454e-06,2.524492942e-06,2.535026931e-06,0.534529,5.75255,419260,6699.8,30749.7,8648.73,29872.1,-5979.21,-11710.7,4.71295e-06,1,2.68026e-12,2.93095e+06,-5.45045e+06,-2.79852e+06,-181646,-220910,239985,-1.1739e+11,-1.90882e+10,8.65545e+10,-1.18885e+09,7.9604e+09,1.43129e+08,1.08827e+08,-2.46446e+08,3.04166e+08,-1.07958e+07,8.72866e+06,1.09279e+07,0,0,0,1.35008e-08,-2.71275e-08,1.36267e-08,1.58823e-06,2.25554e-07,-1.12452e-06,7.25876e-07,-6.66817e-07,-5.90584e-08,2.9383e-05,3.52889e-05,-3.72987e-05,0.0399697,0.0399981,0.0400124,-2.29165e-07,1.66333e-06,-1.43381e-06,-0,-0,-0,0,0,0,0.0438308,0.00604936,0.0368535,0.0418952,0.00736898,0.0368535,33.11,
33.9,0,0,0,0,0,0,2.61764e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.83,2157.03,3.98688e+08,-3.83914e+07,-5.56268e+07,143.645,887.08,356.611,0.0418996,0.00605824,0.0368402,0.607009,0.0849766,0.537632,0.579026,5.14778e-07,9.55434e-07,-1.47216e-06,0.00561202,0.000157474,-1967866.647165375,-5513611.361785537,3443432.543441035,4288.382693,-4403.120278,-4581.429477,-3987.724044,-4479.630444,4774.741708,-2.460563584e-06,2.529555479e-06,2.53124994e-06,0.53445,5.75263,419259,6664.3,30612.5,8703.38,29772.7,-6033.74,-11595.9,4.71295e-06,1,2.68029e-12,2.91291e+06,-5.47244e+06,-2.77434e+06,-182585,-219264,240775,-1.17512e+11,-1.82928e+10,8.65617e+10,-1.15943e+09,7.96519e+09,1.09261e+08,1.07736e+08,-2.45568e+08,3.05262e+08,-1.07694e+07,8.81414e+06,1.08844e+07,0,0,0,1.33733e-08,-2.70852e-08,1.37119e-08,1.58653e-06,2.15344e-07,-1.12199e-06,7.24193e-07,-6.70408e-07,-5.37856e-08,2.95696e-05,3.49482e-05,-3.74712e-05,0.0399867,0.0399969,0.0399441,-2.22789e-07,1.65293e-06,-1.43209e-06,-0,-0,-0,0,0,0,0.0438308,0.00604936,0.0368535,0.0418952,0.00736898,0.0368535,33.11,
34,0,0,0,0,0,0,2.61764e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83912e+07,-5.56267e+07,143.645,887.08,356.611,0.0419001,0.0060592,0.0368388,0.608214,0.08516,0.538702,0.576736,5.2221e-07,9.60112e-07,-1.4795e-06,0.00561198,0.000157471,-1967437.711924146,-5514051.72572476,3442974.289737395,4288.632971,-4402.418937,-4581.868693,-4006.695441,-4445.566589,4790.669611,-2.459035204e-06,2.534594851e-06,2.527524834e-06,0.534371,5.75272,419259,6674.23,30713.7,8641.71,29800.6,-6277.94,-11622.1,4.71295e-06,1,2.68031e-12,2.89478e+06,-5.49426e+06,-2.75009e+06,-183518,-217612,241559,-1.1763e+11,-1.7497e+10,8.65655e+10,-1.12998e+09,7.96974e+09,7.53897e+07,1.06648e+08,-2.44681e+08,3.06353e+08,-1.07427e+07,8.89932e+06,1.08406e+07,0,0,2.64837e-23,1.32457e-08,-2.70412e-08,1.37955e-08,1.58475e-06,2.05193e-07,-1.11937e-06,7.22482e-07,-6.73965e-07,-4.85166e-08,2.97548e-05,3.46065e-05,-3.76417e-05,0.0400643,0.0400414,0.0401163,-2.13517e-07,1.66112e-06,-1.44478e-06,-0,-0,-0,0,0,0,0.0438308,0.00604936,0.0368535,0.0418952,0.00736898,0.0368535,33.11,
34.1,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83911e+07,-5.56267e+07,143.645,887.08,356.611,0.0419006,0.00606016,0.0368373,0.609413,0.0853427,0.539768,0.574441,5.22877e-07,9.56207e-07,-1.47586e-06,0.00561193,0.000157469,-1967008.924201027,-5514491.842425568,3442516.176458911,4288.883094,-4401.717822,-4582.307674,-4025.552986,-4411.369435,4806.446137,-2.457525746e-06,2.539607942e-06,2.523852849e-06,0.534293,5.75281,419258,6632.97,30712,8810.41,29860.2,-6280.54,-11566,4.71295e-06,1,2.68034e-12,2.87656e+06,-5.51592e+06,-2.72575e+06,-184446,-215953,242335,-1.17746e+11,-1.67007e+10,8.65658e+10,-1.10048e+09,7.97404e+09,4.15193e+07,1.05563e+08,-2.43785e+08,3.07441e+08,-1.07156e+07,8.98423e+06,1.07965e+07,0,0,0,1.31179e-08,-2.69956e-08,1.38777e-08,1.58287e-06,1.95104e-07,-1.11668e-06,7.20741e-07,-6.77489e-07,-4.32521e-08,2.99388e-05,3.4264e-05,-3.78101e-05,0.0400896,0.0400097,0.0400874,-2.10982e-07,1.66069e-06,-1.44648e-06,-0,-0,-0,0,0,0,0.0454573,0.0060592,0.0368388,0.0419001,0.00850273,0.0368388,34.11,
34.2,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.8391e+07,-5.56266e+07,143.645,887.08,356.611,0.0419012,0.0060611,0.0368358,0.610608,0.0855248,0.54083,0.572142,5.30204e-07,9.43814e-07,-1.47498e-06,0.00561188,0.000157466,-1966579.938911613,-5514932.066089837,3442057.834920237,4289.133263,-4401.016369,-4582.746774,-4044.295828,-4377.040585,4822.07053,-2.456035319e-06,2.544592397e-06,2.520234623e-06,0.534214,5.7529,419258,6626.5,30678.9,8731.22,29772.8,-6487.5,-11525.2,4.71295e-06,1,2.68036e-12,2.85825e+06,-5.53741e+06,-2.70133e+06,-185369,-214288,243104,-1.17858e+11,-1.5904e+10,8.65627e+10,-1.07095e+09,7.97808e+09,7.64876e+06,1.04481e+08,-2.42881e+08,3.08523e+08,-1.06882e+07,9.06884e+06,1.0752e+07,0,0,0,1.299e-08,-2.69483e-08,1.39584e-08,1.58091e-06,1.85076e-07,-1.11392e-06,7.18971e-07,-6.80979e-07,-3.79927e-08,3.01214e-05,3.39206e-05,-3.79765e-05,0.0399946,0.0400192,0.039996,-2.01757e-07,1.65174e-06,-1.45095e-06,-0,-0,-0,0,0,0,0.0454573,0.0060592,0.0368388,0.0419001,0.00850273,0.0368388,34.11,
34.3,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.8391e+07,-5.56266e+07,143.644,887.08,356.611,0.0419017,0.00606204,0.0368343,0.611798,0.0857064,0.541887,0.569838,5.44853e-07,9.36583e-07,-1.48264e-06,0.00561184,0.000157464,-1966151.101178277,-5515372.0425538,3441599.633861119,4289.383277,-4400.315143,-4583.185638,-4062.923699,-4342.580511,4837.542596,-2.454564303e-06,2.54954508e-06,2.516671319e-06,0.534136,5.75298,419257,6760.32,30688.5,8643.44,29766.8,-6786.82,-11405.1,4.71295e-06,1,2.68039e-12,2.83984e+06,-5.55873e+06,-2.67684e+06,-186286,-212616,243865,-1.17968e+11,-1.5107e+10,8.65562e+10,-1.04139e+09,7.98188e+09,-2.62207e+07,1.03401e+08,-2.41969e+08,3.09601e+08,-1.06604e+07,9.15316e+06,1.07071e+07,0,0,0,1.28619e-08,-2.68994e-08,1.40375e-08,1.57886e-06,1.75111e-07,-1.11108e-06,7.17173e-07,-6.84433e-07,-3.27391e-08,3.03026e-05,3.35765e-05,-3.81408e-05,0.0400216,0.0400555,0.0400268,-1.85181e-07,1.64792e-06,-1.46394e-06,-0,-0,-0,0,0,0,0.0454573,0.0060592,0.0368388,0.0419001,0.00850273,0.0368388,34.11,
34.4,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83909e+07,-5.56266e+07,143.644,887.08,356.611,0.0419023,0.00606297,0.0368329,0.612983,0.0858874,0.542941,0.56753,5.49374e-07,9.31716e-07,-1.47937e-06,0.00561179,0.000157461,-1965722.065859022,-5515812.125924238,3441141.20450707,4289.633337,-4399.613578,-4583.624621,-4081.435758,-4307.990826,4852.861595,-2.453112747e-06,2.554463612e-06,2.513163507e-06,0.534057,5.75307,419257,6713.99,30672.8,8651.82,29723.3,-6908.47,-11382,4.71295e-06,1,2.68041e-12,2.82135e+06,-5.57989e+06,-2.65227e+06,-187198,-210938,244619,-1.18074e+11,-1.43096e+10,8.65463e+10,-1.0118e+09,7.98542e+09,-6.00866e+07,1.02324e+08,-2.41048e+08,3.10675e+08,-1.06323e+07,9.23717e+06,1.0662e+07,0,1.32418e-23,0,1.27337e-08,-2.68489e-08,1.41151e-08,1.57672e-06,1.65211e-07,-1.10816e-06,7.15345e-07,-6.87854e-07,-2.74919e-08,3.04824e-05,3.32316e-05,-3.83029e-05,0.0399764,0.0400296,0.0400832,-1.78705e-07,1.64642e-06,-1.46599e-06,-0,-0,-0,0,0,0,0.0454573,0.0060592,0.0368388,0.0419001,0.00850273,0.0368388,34.11,
34.5,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83908e+07,-5.56266e+07,143.644,887.081,356.611,0.0419028,0.0060639,0.0368314,0.614163,0.0860677,0.54399,0.565218,5.4899e-07,9.30678e-07,-1.47985e-06,0.00561174,0.000157458,-1965293.178137276,-5516251.962128956,3440682.91569069,4289.883242,-4398.912239,-4584.063369,-4099.831747,-4273.272008,4868.027329,-2.451680974e-06,2.559344837e-06,2.509712276e-06,0.533979,5.75316,419256,6684.97,30703.9,8841.3,29823.1,-6911.8,-11331.4,4.71295e-06,1,2.68044e-12,2.80277e+06,-5.60087e+06,-2.62763e+06,-188104,-209254,245366,-1.18178e+11,-1.35119e+10,8.6533e+10,-9.82173e+08,7.98872e+09,-9.39493e+07,1.01249e+08,-2.40118e+08,3.11745e+08,-1.06039e+07,9.32089e+06,1.06165e+07,-2.64837e-23,0,0,1.26055e-08,-2.67967e-08,1.41912e-08,1.5745e-06,1.55376e-07,-1.10517e-06,7.1349e-07,-6.91238e-07,-2.22516e-08,3.06609e-05,3.2886e-05,-3.84629e-05,0.0400382,0.0400715,0.0400705,-1.77106e-07,1.64871e-06,-1.47179e-06,-0,-0,-0,0,0,0,0.0454573,0.0060592,0.0368388,0.0419001,0.00850273,0.0368388,34.11,
34.6,0,0,0,0,0,0,2.61765e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.84,2157.03,3.98688e+08,-3.83907e+07,-5.56265e+07,143.644,887.081,356.611,0.0419034,0.00606482,0.0368299,0.615338,0.0862475,0.545034,0.562901,5.55328e-07,9.19322e-07,-1.47472e-06,0.0056117,0.000157456,-1964864.092823865,-5516691.905168954,3440224.398559442,4290.133193,-4398.210562,-4584.502234,-4118.110836,-4238.425684,4883.03907,-2.450268971e-06,2.564186358e-06,2.506318127e-06,0.5339,5.75324,419255,6621.44,30659.5,8721.65,29678.9,-7115.54,-11333.6,4.71295e-06,1,2.68046e-12,2.78409e+06,-5.62169e+06,-2.60291e+06,-189004,-207563,246105,-1.18279e+11,-1.27138e+10,8.65163e+10,-9.52517e+08,7.99176e+09,-1.27808e+08,1.00178e+08,-2.3918e+08,3.12809e+08,-1.05752e+07,9.40431e+06,1.05706e+07,0,0,2.64837e-23,1.24771e-08,-2.67429e-08,1.42658e-08,1.57219e-06,1.45607e-07,-1.10211e-06,7.11606e-07,-6.94587e-07,-1.7019e-08,3.08379e-05,3.25398e-05,-3.86208e-05,0.039976,0.040012,0.0400143,-1.68755e-07,1.64065e-06,-1.47196e-06,-0,-0,-0,0,0,0,0.0454573,0.0060592,0.0368388,0.0419001,0.00850273,0.0368388,34.11,
